code;project_name;project_short_name;feature_name;feature_shotr_name;type;unit;unit_code;datasource_name;base_vallue;plan_2018;fact_2018;period_2018;plan_2019;fact_2019;period_2019;plan_2020;fact_2020;period_2020;plan_2021;fact_2021;period_2021;plan_2022;fact_2022;period_2022;plan_2023;fact_2023;period_2023;plan_2024;fact_2024;period_2024
T2;Экспорт продукции АПК;Экспорт продукции АПК;Объем экспорта рыбы и морепродуктов, млрд долл. США;Объем экспорта рыбы и морепродуктов;Дополнительный показатель;Миллиард долларов;9803;;4.4;5.1;5.191;;5.4;;;5.5;;;6.0;;;6.7;;;7.5;;;8.5;;
T2;Экспорт продукции АПК;Экспорт продукции АПК;Объем экспорта продукции пищевой и перерабатывающей промышленности, млрд долл. США;Объем экспорта продукции пищевой и перерабатывающей промышленности;Дополнительный показатель;Миллиард долларов;9803;;3.4;3.5;3.502;;3.7;;;4.1;;;4.7;;;6.1;;;7.4;;;8.6;;
T2;Экспорт продукции АПК;Экспорт продукции АПК;Объем экспорта зерновых, млрд долл. США;Объем экспорта зерновых;Дополнительный показатель;Миллиард долларов;9803;;7.5;7.6;10.473;;7.6;;;7.9;;;8.3;;;9.1;;;10.7;;;11.4;;
T2;Экспорт продукции АПК;Экспорт продукции АПК;Объем экспорта прочей продукции АПК, млрд долл. США;Объем экспорта прочей продукции АПК;Дополнительный показатель;Миллиард долларов;9803;;2.5;2.2;2.779;;2.1;;;1.8;;;2.4;;;3.4;;;5.3;;;5.2;;
T2;Экспорт продукции АПК;Экспорт продукции АПК;Эффективность мер поддержки экспорта продукции АПК (минимальный прирост объема экспорта на один рубль государственной поддержки):-в АПК, не менее рублей;Эффективность мер поддержки экспорта продукции АПК;Дополнительный показатель;Рубль;383;;0.0;0.0;;;4.0;;;4.0;;;4.0;;;5.0;;;6.0;;;6.0;;
T2;Экспорт продукции АПК;Экспорт продукции АПК;Объем экспорта продукции масложировой отрасли, млрд долл. США;Объем экспорта продукции масложировой отрасли;Дополнительный показатель;Миллиард долларов;9803;;3.1;3.6;3.172;;4.0;;;4.4;;;5.0;;;6.7;;;7.6;;;8.6;;
T3;Логистика международной торговли;Логистика международной торговли;Увеличение экспорта транспортных услуг (в части автомобильного, железнодорожного, водного и воздушного транспорта) в 2024 году в объеме 25,03 млрд. долл. США, в том числе за счет увеличения пропускной способности пунктов пропуска через государственную границу в 2 раза к 2024 году;Увеличение экспорта транспортных услуг в 2024 году в объеме 25,03 млрд. долл. США;Цель;;;;;;;;;;;;;;;;;;;;;;;;;
T3;Логистика международной торговли;Логистика международной торговли;Увеличение пропускной способности пунктов пропуска, предусмотренных федеральным проектом, в том числе по видам международного сообщения (тыс. транспортных средств в год);Увеличение пропускной способности пунктов пропуска, в том числе по видам международного сообщения;Основной показатель;Тысяча единиц;643;;4122.7;4122.7;4122.7;;4122.7;4122.7;;4360.6;;;5351.8;;;5728.8;;;6529.5;;;7575.3;;
T3;Логистика международной торговли;Логистика международной торговли;Увеличение пропускной способности морских пунктов пропуска (тыс. транспортных средств в год);Увеличение пропускной способности морских пунктов пропуска;Дополнительный показатель;Тысяча единиц;643;;4.9;4.9;4.9;;4.9;4.9;;4.9;;;7.9;;;9.5;;;13.8;;;13.8;;
T3;Логистика международной торговли;Логистика международной торговли;Увеличение пропускной способности автомобильных пунктов пропуска (тыс. транспортных средств в год);Увеличение пропускной способности автомобильных пунктов пропуска;Дополнительный показатель;Тысяча единиц;643;;4102.3;4102.3;4102.3;;4102.3;4102.3;;4340.2;;;5316.4;;;5677.3;;;6473.7;;;7519.5;;
T3;Логистика международной торговли;Логистика международной торговли;Увеличение пропускной способности железнодорожных пунктов пропуска (тыс. транспортных средств в год);Увеличение пропускной способности железнодорожных пунктов пропуска;Дополнительный показатель;Тысяча единиц;643;;15.5;15.5;;;15.5;;;15.5;;;27.5;;;42.0;;;42.0;;;42.0;;
T4;Экспорт услуг;Экспорт услуг;Достижение объема экспорта (в стоимостном выражении) несырьевых неэнергетических товаров в размере 250 млрд. долларов США в год, в том числе продукции машиностроения - 50 млрд. долларов США в год и продукции агропромышленного комплекса - 45 млрд. долларов США в год, а также объема экспорта оказываемых услуг в размере 100 млрд. долларов США в год;Достижение объема экспорта несырьевых неэнергетических товаров;Цель;;;;;;;;;;;;;;;;;;;;;;;;;
T4;Экспорт услуг;Экспорт услуг;Объем экспорта услуг;Объем экспорта услуг;Основной показатель;Миллиард долларов;9803;;57.8;64.0;64.6257;;70.0;55.4;;76.0;;;82.0;;;88.0;;;94.0;;;100.0;;
T4;Экспорт услуг;Экспорт услуг;Объем экспорта транспортных услуг;Объем экспорта транспортных услуг;Дополнительный показатель;Миллиард долларов;9803;;19.07;20.24;22.14;;21.5;;;22.87;;;24.23;;;25.6;;;26.96;;;28.18;;
T4;Экспорт услуг;Экспорт услуг;Объем экспорта услуг частным лицам и услуг в сфере культуры и отдыха;Объем экспорта услуг частным лицам и услуг в сфере культуры и отдыха;Дополнительный показатель;Миллиард долларов;9803;;0.49;0.52;0.59;;0.55;0.52;;0.59;;;0.62;;;0.66;;;0.7;;;0.75;;
T4;Экспорт услуг;Экспорт услуг;Объем экспорта финансовых и страховых услуг;Объем экспорта финансовых и страховых услуг;Дополнительный показатель;Миллиард долларов;9803;;1.13;0.0;1.95;;0.0;;;0.0;;;0.0;;;0.0;;;0.0;;;2.8;;
T4;Экспорт услуг;Экспорт услуг;Объем экспорта телекоммуникационных, компьютерных и информационных услуг;Объем экспорта телекоммуникационных, компьютерных и информационных услуг;Дополнительный показатель;Миллиард долларов;9803;;4.79;5.38;5.26;;6.04;5.5;;6.78;;;7.62;;;8.55;;;9.61;;;10.8;;
T4;Экспорт услуг;Экспорт услуг;Объем платы за пользование интеллектуальной собственностью и экспорта деловых услуг;Объем платы за пользование интеллектуальной собственностью и экспорта деловых услуг;Дополнительный показатель;Миллиард долларов;9803;;13.3;16.3;13.46;;18.86;;;21.17;;;23.16;;;24.84;;;26.17;;;27.31;;
T4;Экспорт услуг;Экспорт услуг;Объем экспорта услуг категории "Строительство";Объем экспорта услуг категории "Строительство";Дополнительный показатель;Миллиард долларов;9803;;4.77;0.0;5.61;;0.0;;;0.0;;;0.0;;;0.0;;;0.0;;;7.46;;
T4;Экспорт услуг;Экспорт услуг;Объем экспорта услуг, связанных с использованием промышленной продукции;Объем экспорта услуг, связанных с использованием промышленной продукции;Дополнительный показатель;Миллиард долларов;9803;;3.33;3.58;3.24;;3.84;;;4.13;;;4.43;;;4.76;;;5.12;;;5.25;;
T4;Экспорт услуг;Экспорт услуг;Объем экспорта услуг категории "Поездки";Объем экспорта услуг категории "Поездки";Дополнительный показатель;Миллиард долларов;9803;;8.95;0.0;11.49;;0.0;;;0.0;;;0.0;;;0.0;;;0.0;;;15.47;;
T6;Системные меры развития международной кооперации и экспорта;Системные меры содействия международной кооперации и экспорту;Реализация комплекса мер для создания благоприятной регуляторной среды, снижения административной нагрузки и совершенствования механизмов стимулирования экспортной деятельности.;Реализация комплекса мер для создания благоприятной регуляторной среды, снижения административной нагрузки и совершенствования механизмов стимулирования экспортной деятельности;Цель;;;;;;;;;;;;;;;;;;;;;;;;;
T6;Системные меры развития международной кооперации и экспорта;Системные меры содействия международной кооперации и экспорту;Объем поддержанного экспорта за счет инструментов  поддержки АО "РЭЦ", млрд долл. США;Объем поддержанного экспорта за счет инструментов  поддержки АО "РЭЦ";Основной показатель;Миллиард долларов;9803;;14.4;16.0;14.4;;17.2;;;18.5;;;19.8;;;21.3;;;23.0;;;25.0;;
T6;Системные меры развития международной кооперации и экспорта;Системные меры содействия международной кооперации и экспорту;Прирост количества компаний-экспортеров из числа МСП по итогам внедрения Регионального экспортного стандарта 2.0, % к 2018 году;Прирост количества компаний-экспортеров из числа МСП по итогам внедрения Регионального экспортного стандарта 2.0, % к 2018 году;Основной показатель;Процент;744;;0.0;0.0;;;10.0;;;20.0;;;30.0;;;50.0;;;75.0;;;100.0;;
T6;Системные меры развития международной кооперации и экспорта;Системные меры содействия международной кооперации и экспорту;Количество компаний экспортеров, охваченных мерами поддержки экспорта АО "РЭЦ", шт.;Количество компаний экспортеров, охваченных мерами поддержки экспорта АО "РЭЦ";Основной показатель;Штука;796;;7450.0;8700.0;7430.0;;9250.0;;;9800.0;;;10350.0;;;10900.0;;;11450.0;;;12000.0;;
T6;Системные меры развития международной кооперации и экспорта;Системные меры содействия международной кооперации и экспорту;Количество субъектов Российской Федерации, в которых внедрен Региональный экспортный стандарт 2.0, шт.;Количество субъектов РФ, в которых внедрен Региональный экспортный стандарт 2.0;Основной показатель;Штука;796;;0.0;0.0;0.0;;11.0;;;40.0;;;85.0;;;85.0;;;85.0;;;85.0;;
T6;Системные меры развития международной кооперации и экспорта;Системные меры содействия международной кооперации и экспорту;Количество лабораторий, определенных в качестве опорных лабораторий и наделенных правом выдавать по результатам исследований (испытаний) протоколы с использованием знака ILAC, не менее;Количество лабораторий, наделенных правом выдавать по результатам исследований (испытаний) протоколы с использованием знака ILAC;Дополнительный показатель;Единица;642;;0.0;0.0;0.0;;7.0;;;15.0;;;25.0;;;25.0;;;25.0;;;25.0;;
T6;Системные меры развития международной кооперации и экспорта;Системные меры содействия международной кооперации и экспорту;Количество зарегистрированных уникальных пользователей (организаций и  индивидуальных предпринимателей) информационной системы "Одно окно";Количество зарегистрированных уникальных пользователей (организаций и ИП) информационной системы "Одно окно";Дополнительный показатель;Единица;642;;0.0;0.0;0.0;;0.0;;;1000.0;;;2000.0;;;3000.0;;;4000.0;;;6000.0;;
V1;Европа-Западный Китай;Европа-Западный Китай;Развитие транспортных коридоров за счет строительства к 2024 году 826 км российских участков автомобильных дорог, относящихся к международному транспортному маршруту "Европа - Западный Китай";Развитие транспортных коридоров за счет строительства российских участков автодорог, относящихся к международному транспортному маршруту "Европа - Западный Китай";Цель;;;;;;;;;;;;;;;;;;;;;;;;;
V1;Европа-Западный Китай;Европа-Западный Китай;Завершено строительство новой автомобильной дороги 1 категории "Москва - Нижний Новгород - Казань" в составе международного транспортного маршрута "Европа - Западный Китай";Завершено строительство автодороги 1 категории "Москва - Нижний Новгород - Казань";Основной показатель;Километр;008;;0.0;0.0;;;0.0;;;0.0;;;0.0;;;0.0;;;0.0;;;729.0;;
V1;Европа-Западный Китай;Европа-Западный Китай;Доля автомобильных дорог, работающих без перегрузки, в общей протяженности автомобильных дорог, относящихся к международному транспортному маршруту "Европа - Западный Китай";Доля автодорог, работающих без перегрузки, в общей протяженности автодорог;Основной показатель;Процент;744;;26.9;26.9;;;31.5;;;31.5;;;31.5;;;31.5;;;35.6;;;67.0;;
V1;Европа-Западный Китай;Европа-Западный Китай;Сокращение времени в пути на маршруте от Москвы до Казани;Сокращение времени в пути на маршруте от Москвы до Казани;Дополнительный показатель;Час;356;;12.0;12.0;;;12.0;;;12.0;;;12.0;;;12.0;;;12.0;;;6.5;;
V1;Европа-Западный Китай;Европа-Западный Китай;Завершено строительство новых автомобильных дорог I категории в составе международного транспортного маршрута "Европа - Западный Китай" на участке обхода Тольятти;Завершено строительство новых автодорог I категории на участке обхода Тольятти;Дополнительный показатель;Километр;008;;0.0;0.0;;;0.0;;;0.0;;;0.0;;;0.0;;;97.0;;;0.0;;
V2;Морские порты России;Морские порты России;Увеличение мощностей морских портов Российской Федерации (до 1,3 млрд.тонн), включая порты Дальневосточного, Арктического, Северо-Западного (Балтийского), Волго-Каспийского и Азово-Черноморского бассейнов к 2024 году;Увеличение мощностей морских портов РФ, включая порты Дальневосточного, Арктического, Северо-Западного (Балтийского), Волго-Каспийского и Азово-Черноморского бассейнов;Цель;;;;;;;;;;;;;;;;;;;;;;;;;
V2;Морские порты России;Морские порты России;Прирост производственной мощности морских портов;Прирост производственной мощности морских портов;Основной показатель;Миллион тонн;171;;22.0;19.0;;;35.5;;;46.4;;;48.65;;;37.8;;;102.5;;;46.8;;
V2;Морские порты России;Морские порты России;Протяженность построенных (реконструированных) автомобильных дорог федерального значения, обеспечивающих подъезд к морским портам Российской Федерации, км;Протяженность построенных (реконструированных) автодорог федерального значения, обеспечивающих подъезд к морским портам РФ;Дополнительный показатель;Километр;008;;0.0;0.0;;;107.0;;;37.8;;;116.2;;;5.3;;;4.8;;;36.9;;
V3;Северный морской путь;Северный морской путь;Развитие Северного морского пути и увеличение грузопотока по нему до 80 млн. тонн в 2024 году;Развитие Северного морского пути и увеличение грузопотока по нему;Цель;;;;;;;;;;;;;;;;;;;;;;;;;
V3;Северный морской путь;Северный морской путь;Объем перевозок грузов в акватории Северного морского пути (млн. тонн);Объем перевозок грузов в акватории Северного морского пути;Основной показатель;Миллион тонн;171;;9.9;20.18;;;26.0;;;29.0;;;30.0;;;32.0;;;45.0;;;80.0;;
V4;Железнодорожный транспорт и транзит;Железнодорожный транспорт и транзит;Увеличение скорости перевозки контейнеров железнодорожным транспортом, в частности с Дальнего Востока до западной границы Российской Федерации до 7 дней. Увеличение объема транзита контейнеров железнодорожным транспортом в 4 раза к 2024 году.;Увеличение скорости перевозки контейнеров ж/д транспортом;Цель;;;;;;;;;;;;;;;;;;;;;;;;;
V4;Железнодорожный транспорт и транзит;Железнодорожный транспорт и транзит;Увеличение провозной способности Байкало-Амурской и Транссибирской железнодорожных магистралей в полтора раза, до 180 млн тонн;Увеличение провозной способности Байкало-Амурской и Транссибирской железнодорожных магистралей в 1,5 раза;Цель;;;;;;;;;;;;;;;;;;;;;;;;;
V4;Железнодорожный транспорт и транзит;Железнодорожный транспорт и транзит;Увеличение провозной способности железнодорожных подходов к морским портам Азово-Черноморского бассейна до 125,1 млн тонн;Увеличение провозной способности ж/д подходов к морским портам Азово-Черноморского бассейна;Цель;;;;;;;;;;;;;;;;;;;;;;;;;
V4;Железнодорожный транспорт и транзит;Железнодорожный транспорт и транзит;Увеличение провозной способности железнодорожных подходов к морским портам Северо-Западного бассейна до 145,6 млн тонн;Увеличение провозной способности ж/д подходов к морским портам Северо-Западного бассейна;Цель;;;;;;;;;;;;;;;;;;;;;;;;;
V4;Железнодорожный транспорт и транзит;Железнодорожный транспорт и транзит;Средняя скорость доставки транзитного контейнеропотока, км/сутки;Средняя скорость доставки транзитного контейнеропотока;Основной показатель;Километр;008;;810.0;810.0;;;931.0;;;998.0;;;1070.0;;;1147.0;;;1230.0;;;1319.0;;
V4;Железнодорожный транспорт и транзит;Железнодорожный транспорт и транзит;Сроки доставки транзитных контейнерных перевозок на направлении "Север - Юг" (Красное, порты и погранпереходы Северо-Запада - Самур), сутки;Сроки доставки транзитных контейнерных перевозок на направлении "Север - Юг";Основной показатель;Сутки;359;;0.0;0.0;;;0.0;;;0.0;;;2.5;;;2.5;;;2.5;;;2.1;;
V4;Железнодорожный транспорт и транзит;Железнодорожный транспорт и транзит;Сроки доставки транзитных контейнерных перевозок на направлении "Запад - Восток" (Красное, порты и погранпереходы Северо-Запада - Наушки, Забайкальск, порты и погранпереходы Дальнего Востока), сутки;Сроки доставки транзитных контейнерных перевозок на направлении "Запад - Восток";Основной показатель;Сутки;359;;8.9;8.9;;;8.9;;;8.0;;;8.0;;;8.0;;;8.0;;;7.0;;
V4;Железнодорожный транспорт и транзит;Железнодорожный транспорт и транзит;Суммарная провозная способность участков на подходах к портам, млн тонн;Суммарная провозная способность участков на подходах к портам;Основной показатель;Миллион тонн;171;;84.0;84.0;;;93.0;;;125.1;;;125.1;;;125.1;;;125.1;;;125.1;;
V4;Железнодорожный транспорт и транзит;Железнодорожный транспорт и транзит;Суммарная провозная способность участков на подходах к портам, млн тонн;Суммарная провозная способность участков на подходах к портам;Основной показатель;Миллион тонн;171;;138.0;138.0;;;138.0;;;145.6;;;145.6;;;145.6;;;145.6;;;145.6;;
V4;Железнодорожный транспорт и транзит;Железнодорожный транспорт и транзит;Сроки доставки транзитных контейнерных перевозок на направлении "Европа - Западный Китай" (Красное - Илецк, Озинки, Карталы, Петропавловск), сутки;Сроки доставки транзитных контейнерных перевозок на направлении "Европа - Западный Китай";Основной показатель;Сутки;359;;3.2;3.2;;;3.2;;;2.2;;;2.2;;;2.2;;;2.2;;;1.6;;
V4;Железнодорожный транспорт и транзит;Железнодорожный транспорт и транзит;Суммарная провозная способность магистралей, млн тонн;Суммарная провозная способность магистралей;Основной показатель;Миллион тонн;171;;123.4;123.4;;;132.0;;;144.0;;;144.0;;;158.0;;;173.0;;;182.0;;
V5;Транспортно-логистические центры;Транспортно-логистические центры;Формирование к 2024 году сети транспортно-логистических центров суммарной мощностью не менее 51,6 млн. тонн. (нарастающим итогом с 2019 года), которая позволит обспечить рост средней коммерческой скорости товародвижения на железнодорожном транспорте к 2024 году до 440 км/сут;Формирование сети транспортно-логистических центров суммарной мощностью не менее 51,6 млн. тонн;Цель;;;;;;;;;;;;;;;;;;;;;;;;;
V5;Транспортно-логистические центры;Транспортно-логистические центры;Суммарная мощность введенных в эксплуатацию узловых грузовых транспортно-логистических центров, млн тонн (нарастающим итогом с 2019 года);Суммарная мощность введенных в эксплуатацию узловых грузовых транспортно-логистических центров;Основной показатель;Миллион тонн;171;;0.0;0.0;;;11.6;;;11.6;;;11.6;;;11.6;;;11.6;;;51.6;;
V5;Транспортно-логистические центры;Транспортно-логистические центры;Количество введенных в эксплуатацию ТЛЦ (нарастающим итогом с 2019 года);Количество введенных в эксплуатацию ТЛЦ;Дополнительный показатель;Штука;796;;0.0;0.0;;;1.0;;;1.0;;;1.0;;;1.0;;;1.0;;;8.0;;
V5;Транспортно-логистические центры;Транспортно-логистические центры;Средняя коммерческая скорость товародвижения на железнодорожном транспорте (км/сутки);Средняя коммерческая скорость товародвижения на железнодорожном транспорте;Дополнительный показатель;Километр;008;;362.3;362.3;;;380.0;;;390.0;;;400.0;;;410.0;;;420.0;;;440.0;;
V6;Коммуникации между центрами экономического роста;Коммуникации между центрами экономического роста;Развитие транспортных коридоров "Запад - Восток" и "Север - Юг" и повышение уровня экономической связанности территории Российской Федерации за счет строительства и реконструкции участков скоростных и иных автомобильных дорог на магистральных направлениях протяженностью не менее 1977,4 км, а также развития железнодорожной инфраструктуры в транспортных узлах;Развитие транспортных коридоров "Запад - Восток" и "Север - Юг" и повышение уровня экономической связанности территории РФ;Цель;;;;;;;;;;;;;;;;;;;;;;;;;
V6;Коммуникации между центрами экономического роста;Коммуникации между центрами экономического роста;Пассажиропоток в пригородном железнодорожном сообщении Московского транспортного узла, млн пассажиров в год;Пассажиропоток в пригородном ж/д сообщении Московского транспортного узла;Основной показатель;Миллион единиц в год;544;;751.5;751.5;;;764.9;;;772.8;;;778.2;;;790.8;;;803.1;;;850.0;;
V6;Коммуникации между центрами экономического роста;Коммуникации между центрами экономического роста;Протяженность построенных и реконструированных участков автомобильных дорог на магистральных направлениях, связывающих центры экономического роста между собой и с другими административными центрами субъектов Российской Федерации и транспортными узлами, а также обеспечивающих устранение "узких мест" и скоростное движение на подъезде к Крымскому мосту, км*;Протяженность построенных и реконструированных участков автодорог на магистральных направлениях на подъезде к Крымскому мосту;Основной показатель;Километр;008;;0.0;0.0;;;240.8;;;258.6;;;152.2;;;187.9;;;97.6;;;332.3;;
V6;Коммуникации между центрами экономического роста;Коммуникации между центрами экономического роста;Протяженность построенных и реконструированных участков скоростных автомобильных дорог между административными центрами субъектов Российской Федерации и другими городами – центрами экономического роста, переданных в доверительное управление Государственной компании "Российские автомобильные дороги";Протяженность построенных и реконструированных участков скоростных автодорог, переданных в доверительное управление ГК "Автодор";Основной показатель;Километр;008;;0.0;0.0;;;201.8;;;342.4;;;146.8;;;244.1;;;17.1;;;57.0;;
V6;Коммуникации между центрами экономического роста;Коммуникации между центрами экономического роста;Количество ликвидированных одноуровневых пересечений автомобильных дорог и железных дорог, шт. пересечений*;Количество ликвидированных одноуровневых пересечений автодорог и железных дорог;Дополнительный показатель;Штука;796;;0.0;0.0;;;5.0;;;0.0;;;11.0;;;15.0;;;17.0;;;22.0;;
V6;Коммуникации между центрами экономического роста;Коммуникации между центрами экономического роста;Количество построенных автодорожных обходов городов, шт.*;Количество построенных автодорожных обходов городов;Дополнительный показатель;Штука;796;;0.0;0.0;;;0.0;;;2.0;;;2.0;;;1.0;;;0.0;;;9.0;;
V6;Коммуникации между центрами экономического роста;Коммуникации между центрами экономического роста;Количество построенных искусственных сооружений на автомобильных дорогах, шт.*;Количество построенных искусственных сооружений на автодорогах;Дополнительный показатель;Штука;796;;0.0;0.0;;;13.0;;;1.0;;;3.0;;;3.0;;;8.0;;;5.0;;
V7;Развитие региональных аэропортов и маршрутов;Развитие региональных аэропортов и маршрутов;Увеличение доли межрегиональных регулярных пассажирских авиационных маршрутов, минуя Москву, до 50 процентов от общего объема внутренних регулярных авиационных маршрутов к 2024 году, за счет субсидрования региональных маршрутов в количестве 175 единиц и пополнения парка ВС не менее 66 единиц;Увеличение доли межрегиональных регулярных пассажирских авиационных маршрутов, минуя Москву;Цель;;;;;;;;;;;;;;;;;;;;;;;;;
V7;Развитие региональных аэропортов и маршрутов;Развитие региональных аэропортов и маршрутов;Увеличение количества введенных в эксплуатацию взлетно-посадочных полос до 48 единиц и вспомогательных объектов аэропортовой инфраструктуры до 20 единиц к 2024 году, за счет их реконструкции (строительства);Увеличение количества введенных в эксплуатацию взлетно-посадочных полос за счет их реконструкции (строительства);Цель;;;;;;;;;;;;;;;;;;;;;;;;;
V7;Развитие региональных аэропортов и маршрутов;Развитие региональных аэропортов и маршрутов;Количество реконструированных (построенных) вспомогательных объектов аэропортовой инфраструктуры;Количество реконструированных (построенных) вспомогательных объектов аэропортовой инфраструктуры;Основной показатель;Единица;642;;0.0;0.0;;;0.0;;;2.0;;;4.0;;;3.0;;;8.0;;;3.0;;
V7;Развитие региональных аэропортов и маршрутов;Развитие региональных аэропортов и маршрутов;Количество введенных в эксплуатацию после реконструкции (строительства) взлетно-посадочных полос;Количество введенных в эксплуатацию после реконструкции (строительства) взлетно-посадочных полос;Основной показатель;Единица;642;;0.0;0.0;;;3.0;;;1.0;;;3.0;;;7.0;;;6.0;;;28.0;;
V7;Развитие региональных аэропортов и маршрутов;Развитие региональных аэропортов и маршрутов;Количество субсидируемых региональных маршрутов ВВЛ;Количество субсидируемых региональных маршрутов ВВЛ;Основной показатель;Единица;642;;130.0;130.0;;;138.0;;;150.0;;;161.0;;;170.0;;;175.0;;;175.0;;
V7;Развитие региональных аэропортов и маршрутов;Развитие региональных аэропортов и маршрутов;Доля межрегиональных регулярных пассажирских авиационных рейсов (маршрутов), минуя Москву, в общем количестве внутренних регулярных маршрутов;Доля межрегиональных регулярных пассажирских авиационных рейсов (маршрутов), минуя Москву, в общем количестве внутренних регулярных маршрутов;Основной показатель;Процент;744;;37.0;37.0;;;39.0;;;42.0;;;44.0;;;46.5;;;48.9;;;51.35;;
V7;Развитие региональных аэропортов и маршрутов;Развитие региональных аэропортов и маршрутов;Количество ВС, получаемых российскими авиакомпаниями, региональными унитарными предприятиями, не являющимися российскими авиакомпаниями, по договорам лизинга или аренды для осуществления внутренних региональных и местных воздушных перевозок, в отношении которых оказывается мера государственной поддержки на финансовое обеспечение части затрат для уплаты лизинговых или арендных платежей в соответствии с постановлением Правительства Российской Федерации от 30.12.2011 № 1212;Количество ВС, получаемых  авиакомпаниями по договорам лизинга или аренды для осуществления внутренних воздушных перевозок, в отношении которых оказывается мера господдержки;Основной показатель;Единица;642;;1.0;4.0;;;11.0;;;11.0;;;11.0;;;11.0;;;11.0;;;11.0;;
V7;Развитие региональных аэропортов и маршрутов;Развитие региональных аэропортов и маршрутов;Авиационная подвижность населения, полетов на 1 чел. в год;Авиационная подвижность населения, полетов на 1 чел. в год;Дополнительный показатель;Единица;642;;0.7;0.73;;;0.75;;;0.8;;;0.81;;;0.85;;;0.89;;;0.95;;
V7;Развитие региональных аэропортов и маршрутов;Развитие региональных аэропортов и маршрутов;Рост объема перевозок по маршрутам, минуя Москву;Рост объема перевозок по маршрутам, минуя Москву;Дополнительный показатель;Миллион человек;794;;14.3;15.0;;;16.1;;;17.7;;;19.5;;;21.4;;;23.6;;;25.2;;
V8;Высокоскоростное железнодорожное сообщение;Высокоскоростное железнодорожное сообщение;Создание основы для развития скоростного и высокоскоростного железнодорожного сообщения между крупными городами, за счет строительства 301 км сети ВСМ к 2024 году;Создание основы для развития скоростного и высокоскоростного ж/д сообщения между крупными городами;Цель;;;;;;;;;;;;;;;;;;;;;;;;;
V8;Высокоскоростное железнодорожное сообщение;Высокоскоростное железнодорожное сообщение;Протяженность сети ВСМ, км;Протяженность сети ВСМ;Основной показатель;Километр;008;;0.0;0.0;;;0.0;;;0.0;;;0.0;;;0.0;;;0.0;;;301.0;;
V9;Внутренние водные пути;Внутренние водные пути;Увеличение пропускной способности внутренних водных путей на 69,89 млн. т. к 2024 г.;Увеличение пропускной способности внутренних водных путей;Цель;;;;;;;;;;;;;;;;;;;;;;;;;
V9;Внутренние водные пути;Внутренние водные пути;Ежегодный прирост пропускной способности внутренних водных путей (млн. т);Ежегодный прирост пропускной способности внутренних водных путей;Основной показатель;Тысяча километров;965;;0.0;0.0;;;0.91;;;19.0;;;2.12;;;40.45;;;4.31;;;3.1;;
